question_url,question_text,title,question_html,section,answer_html,answer_text
http://www.tiku.cn/q/490457.html,            题目:            等腰三角形腰长为xcm，底BC为ycm，而周长为20cm，试写出y关于x的函数解析式，并指出x的范围_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=20-2x（5＜x＜10）""><span class=""uc_q_object"">等腰三角形腰长为xcm，底BC为ycm，而周长为20cm，试写出y关于x的函数解析式，并指出x的范围</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">等腰三角形腰长为xcm，底BC为ycm，而周长为20cm，试写出y关于x的函数解析式，并指出x的范围</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490456.html,            题目:            上海磁悬浮列车的设计载客量每列为959人，每小时单向可行12列，若双向运行x（时）最大载客量为y（人），则y与x之间的关系式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=23016x""><span class=""uc_q_object"">上海磁悬浮列车的设计载客量每列为959人，每小时单向可行12列，若双向运行x（时）最大载客量为y（人），则y与x之间的关系式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">上海磁悬浮列车的设计载客量每列为959人，每小时单向可行12列，若双向运行x（时）最大载客量为y（人），则y与x之间的关系式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490455.html,            题目:            一根弹簧的原长为12cm，它能挂的重量不能超过15kg并且每挂重1kg就伸长0.5cm，写出挂重后的弹簧长度y（cm）与挂重x（kg）之间的函数关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=0.5x+12 （0≤x≤15）""><span class=""uc_q_object"">一根弹簧的原长为12cm，它能挂的重量不能超过15kg并且每挂重1kg就伸长0.5cm，写出挂重后的弹簧长度y（cm）与挂重x（kg）之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">一根弹簧的原长为12cm，它能挂的重量不能超过15kg并且每挂重1kg就伸长0.5cm，写出挂重后的弹簧长度y（cm）与挂重x（kg）之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490453.html,            题目:            某同学带10元钱去新华书店买数学辅导书，已知每册定价1元8角，设买书后余下的钱数y（元）和买书的册数x，则y与x的函数关系为_____ ．其中自变量x的取值范围为59．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=10-1.8x""><span class=""uc_q_object"">某同学带10元钱去新华书店买数学辅导书，已知每册定价1元8角，设买书后余下的钱数y（元）和买书的册数x，则y与x的函数关系为</span><u>_____</u> <span class=""uc_q_object"">．其中自变量x的取值范围为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">5</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某同学带10元钱去新华书店买数学辅导书，已知每册定价1元8角，设买书后余下的钱数y（元）和买书的册数x，则y与x的函数关系为</span><u>_____</u><span class=""uc_q_object"">．其中自变量x的取值范围为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">5</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">5</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">5</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td></tr></table><tr><td class=""ucqo_frac_numerator"">5</td></tr><td class=""ucqo_frac_numerator"">5</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">9</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490452.html,            题目:            一件物品进价为2元，售价为x元，共卖出50件，所获利润为w元，则w与x的函数关系式为_____         ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""w=50（x-2）""><span class=""uc_q_object"">一件物品进价为2元，售价为x元，共卖出50件，所获利润为w元，则w与x的函数关系式为</span><u>_____</u> </div><span class=""uc_q_object"">一件物品进价为2元，售价为x元，共卖出50件，所获利润为w元，则w与x的函数关系式为</span><u>_____</u>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490451.html,            题目:            某超市现在年产值是25万元，如果每增加100元投资，一年可增加250万元产值，那么总产值y（万元）与新增加的投资额x（万元）之间的函数关系式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=2.5x+25""><span class=""uc_q_object"">某超市现在年产值是25万元，如果每增加100元投资，一年可增加250万元产值，那么总产值y（万元）与新增加的投资额x（万元）之间的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某超市现在年产值是25万元，如果每增加100元投资，一年可增加250万元产值，那么总产值y（万元）与新增加的投资额x（万元）之间的函数关系式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490442.html,            题目:            目前，全球淡水资源日益减少，提倡全社会节约用水．据测试：拧不紧的水龙头每分钟滴出100滴水，每滴水约0.05毫升．小康同学洗手后，没有把水龙头拧紧，水龙头以测试的速度滴水，当小康离开x分钟后，水龙头滴出y毫升的水，请写出y与x之间的函数关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=5x""><span class=""uc_q_object"">目前，全球淡水资源日益减少，提倡全社会节约用水．据测试：拧不紧的水龙头每分钟滴出100滴水，每滴水约0.05毫升．小康同学洗手后，没有把水龙头拧紧，水龙头以测试的速度滴水，当小康离开x分钟后，水龙头滴出y毫升的水，请写出y与x之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">目前，全球淡水资源日益减少，提倡全社会节约用水．据测试：拧不紧的水龙头每分钟滴出100滴水，每滴水约0.05毫升．小康同学洗手后，没有把水龙头拧紧，水龙头以测试的速度滴水，当小康离开x分钟后，水龙头滴出y毫升的水，请写出y与x之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490445.html,            题目:            如图，在直角梯形ABCD中，BC∥AD，∠A=90°，AB=2，BC=3，AD=4，E为BC的中点，F为CD的中点，P为AD上一动点（不与A、D重合），由A向D运动，速度为1cm/s，设四边形PEFD的面积为y，当运动时间为x秒时，y与x的函数关系式是194．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""见解析""><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129436252.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">如图，在直角梯形ABCD中，BC∥AD，∠A=90°，AB=2，BC=3，AD=4，E为BC的中点，F为CD的中点，P为AD上一动点（不与A、D重合），由A向D运动，速度为1cm/s，设四边形PEFD的面积为y，当运动时间为x秒时，y与x的函数关系式是</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">19</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129436252.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">如图，在直角梯形ABCD中，BC∥AD，∠A=90°，AB=2，BC=3，AD=4，E为BC的中点，F为CD的中点，P为AD上一动点（不与A、D重合），由A向D运动，速度为1cm/s，设四边形PEFD的面积为y，当运动时间为x秒时，y与x的函数关系式是</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">19</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">19</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">19</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table><tr><td class=""ucqo_frac_numerator"">19</td></tr><td class=""ucqo_frac_numerator"">19</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490441.html,            题目:            用火柴杆摆成如图所示的图形，设小正方形的个数为n，所需火柴杆数为S，则S关于n的函数关系为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""S=3n+1""><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129431045.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">用火柴杆摆成如图所示的图形，设小正方形的个数为n，所需火柴杆数为S，则S关于n的函数关系为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129431045.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">用火柴杆摆成如图所示的图形，设小正方形的个数为n，所需火柴杆数为S，则S关于n的函数关系为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490438.html,            题目:            已知等腰三角形的周长为15若底边长为y cm，一腰长为x cm，则y与x之间的函数关系式为_____ ，自变量x的取值范围是154．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=15-2x""><span class=""uc_q_object"">已知等腰三角形的周长为15若底边长为y cm，一腰长为x cm，则y与x之间的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">，自变量x的取值范围是</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">15</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">已知等腰三角形的周长为15若底边长为y cm，一腰长为x cm，则y与x之间的函数关系式为</span><u>_____</u><span class=""uc_q_object"">，自变量x的取值范围是</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">15</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">15</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">15</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr></table><tr><td class=""ucqo_frac_numerator"">15</td></tr><td class=""ucqo_frac_numerator"">15</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">4</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490436.html,            题目:            某地地面气温是18℃，如果高度每升高1km，气温下降6℃，那么气温y（℃）与高度x（km）之间的函数关系式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=-6x+18""><span class=""uc_q_object"">某地地面气温是18℃，如果高度每升高1km，气温下降6℃，那么气温y（℃）与高度x（km）之间的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某地地面气温是18℃，如果高度每升高1km，气温下降6℃，那么气温y（℃）与高度x（km）之间的函数关系式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490435.html,            题目:            如图，一个矩形推拉窗，窗高2米，则活动窗扇的通风面积A（m2）与拉开长度b（m）的关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""A=2b""><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129439400.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">如图，一个矩形推拉窗，窗高2米，则活动窗扇的通风面积A（m</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">）与拉开长度b（m）的关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><img src=""http://tiku.cn/Public/Uploads/img/20141225/201412250129439400.png""><span style=""clear:both;"" class=""clearfix""></span><span class=""uc_q_object"">如图，一个矩形推拉窗，窗高2米，则活动窗扇的通风面积A（m</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">）与拉开长度b（m）的关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490433.html,            题目:            从佛山到大良的距离为30千米，一辆摩托车以平均每小时30千米的速度从佛山出发到大良，则摩托车距大良的距离s（千米）与行驶时间t（时）的函数表达式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""s=30-30t""><span class=""uc_q_object"">从佛山到大良的距离为30千米，一辆摩托车以平均每小时30千米的速度从佛山出发到大良，则摩托车距大良的距离s（千米）与行驶时间t（时）的函数表达式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">从佛山到大良的距离为30千米，一辆摩托车以平均每小时30千米的速度从佛山出发到大良，则摩托车距大良的距离s（千米）与行驶时间t（时）的函数表达式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490432.html,            题目:            某企业去年向当地慈善机构捐款15万元，计划今年开始每年向该机构捐款2万元，则该企业捐款y（万元）与年数x（从今年算起）之间的函数关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=2x+15""><span class=""uc_q_object"">某企业去年向当地慈善机构捐款15万元，计划今年开始每年向该机构捐款2万元，则该企业捐款y（万元）与年数x（从今年算起）之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某企业去年向当地慈善机构捐款15万元，计划今年开始每年向该机构捐款2万元，则该企业捐款y（万元）与年数x（从今年算起）之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490431.html,            题目:            我国居民用电的单价为0.57元每度．如果某户居民平均每天用电x度，那么该户居民在11月份（30天）的电费y与用电量x度间的函数关系式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=17.1x（x≥0）""><span class=""uc_q_object"">我国居民用电的单价为0.57元每度．如果某户居民平均每天用电x度，那么该户居民在11月份（30天）的电费y与用电量x度间的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">我国居民用电的单价为0.57元每度．如果某户居民平均每天用电x度，那么该户居民在11月份（30天）的电费y与用电量x度间的函数关系式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490430.html,            题目:            已知等腰三角形顶角为y，底角为x，则y与x的函数关系式为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=180°-2x""><span class=""uc_q_object"">已知等腰三角形顶角为y，底角为x，则y与x的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">已知等腰三角形顶角为y，底角为x，则y与x的函数关系式为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490429.html,            题目:            等腰三角形顶角的度数为x，底角的度数为y，则y与x的关系式可写成y=90-12．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""见解析""><span class=""uc_q_object"">等腰三角形顶角的度数为x，底角的度数为y，则y与x的关系式可写成</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">y=90-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">等腰三角形顶角的度数为x，底角的度数为y，则y与x的关系式可写成</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">y=90-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">y=90-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div><span class=""ucqo_frac_integer"">y=90-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table><tr><td class=""ucqo_frac_numerator"">1</td></tr><td class=""ucqo_frac_numerator"">1</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490428.html,            题目:            某商店出售货物时，要在进价的基础上增加一定的利润，下表体现了其数量x（个）与售价y（元）的对应关系，根据表中提供的信息可知y与x之间的关系式是_____ ．数量x（个）  1  2  3  4  5售价y（元）  8+0.2  16+0.4  24+0.6  32+0.8  40+1.0        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=8.2x""><span class=""uc_q_object"">某商店出售货物时，要在进价的基础上增加一定的利润，下表体现了其数量x（个）与售价y（元）的对应关系，根据表中提供的信息可知y与x之间的关系式是</span><u>_____</u> <span class=""uc_q_object"">．<br><table class=""edittable""><tr><td width=""82"">数量x（个）</td>  <td width=""61"">1</td>  <td width=""72"">2</td>  <td width=""64"">3</td>  <td width=""64"">4</td>  <td width=""56"">5</td></tr><tr><td>售价y（元）</td>  <td>8+0.2</td>  <td>16+0.4</td>  <td>24+0.6</td>  <td>32+0.8</td>  <td>40+1.0</td></tr></table></span></div><span class=""uc_q_object"">某商店出售货物时，要在进价的基础上增加一定的利润，下表体现了其数量x（个）与售价y（元）的对应关系，根据表中提供的信息可知y与x之间的关系式是</span><u>_____</u><span class=""uc_q_object"">．<br><table class=""edittable""><tr><td width=""82"">数量x（个）</td>  <td width=""61"">1</td>  <td width=""72"">2</td>  <td width=""64"">3</td>  <td width=""64"">4</td>  <td width=""56"">5</td></tr><tr><td>售价y（元）</td>  <td>8+0.2</td>  <td>16+0.4</td>  <td>24+0.6</td>  <td>32+0.8</td>  <td>40+1.0</td></tr></table></span><br><table class=""edittable""><tr><td width=""82"">数量x（个）</td>  <td width=""61"">1</td>  <td width=""72"">2</td>  <td width=""64"">3</td>  <td width=""64"">4</td>  <td width=""56"">5</td></tr><tr><td>售价y（元）</td>  <td>8+0.2</td>  <td>16+0.4</td>  <td>24+0.6</td>  <td>32+0.8</td>  <td>40+1.0</td></tr></table><tr><td width=""82"">数量x（个）</td>  <td width=""61"">1</td>  <td width=""72"">2</td>  <td width=""64"">3</td>  <td width=""64"">4</td>  <td width=""56"">5</td></tr><td width=""82"">数量x（个）</td><td width=""61"">1</td><td width=""72"">2</td><td width=""64"">3</td><td width=""64"">4</td><td width=""56"">5</td><tr><td>售价y（元）</td>  <td>8+0.2</td>  <td>16+0.4</td>  <td>24+0.6</td>  <td>32+0.8</td>  <td>40+1.0</td></tr><td>售价y（元）</td><td>8+0.2</td><td>16+0.4</td><td>24+0.6</td><td>32+0.8</td><td>40+1.0</td>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490427.html,            题目:            设地面（海拔为0km）气温是20℃，如果每升高1km，气温下降6℃，则某地的气温t（℃）与高度h（km）的函数关系式是t=_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""20-6h""><span class=""uc_q_object"">设地面（海拔为0km）气温是20℃，如果每升高1km，气温下降6℃，则某地的气温t（℃）与高度h（km）的函数关系式是t=</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">设地面（海拔为0km）气温是20℃，如果每升高1km，气温下降6℃，则某地的气温t（℃）与高度h（km）的函数关系式是t=</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490426.html,            题目:            等腰三角形的周长为16cm，底边长为ycm，腰长为xcm，则y与x之间的关系式为_____ ，自变量x的取值范围为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=16-2x,4＜x＜8""><span class=""uc_q_object"">等腰三角形的周长为16cm，底边长为ycm，腰长为xcm，则y与x之间的关系式为</span><u>_____</u> <span class=""uc_q_object"">，自变量x的取值范围为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">等腰三角形的周长为16cm，底边长为ycm，腰长为xcm，则y与x之间的关系式为</span><u>_____</u><span class=""uc_q_object"">，自变量x的取值范围为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490425.html,            题目:            某商店出售一种瓜子，其售价y（元）与瓜子质量x（千克）之间的关系如下表：质量x（千克）  1  2  3  4  …售价y（元）  3.60+0.20  7.20+0.20  10.80+0.20  14.40+0.2  …由上表得y与x之间的关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=3.6x+0.2""><span class=""uc_q_object"">某商店出售一种瓜子，其售价y（元）与瓜子质量x（千克）之间的关系如下表：<br><table class=""edittable""><tr><td width=""95"">质量x（千克）</td>  <td width=""95"">1</td>  <td width=""95"">2</td>  <td width=""95"">3</td>  <td width=""95"">4</td>  <td width=""95"">…</td></tr><tr><td>售价y（元）</td>  <td>3.60+0.20</td>  <td>7.20+0.20</td>  <td>10.80+0.20</td>  <td>14.40+0.2</td>  <td>…</td></tr></table>由上表得y与x之间的关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某商店出售一种瓜子，其售价y（元）与瓜子质量x（千克）之间的关系如下表：<br><table class=""edittable""><tr><td width=""95"">质量x（千克）</td>  <td width=""95"">1</td>  <td width=""95"">2</td>  <td width=""95"">3</td>  <td width=""95"">4</td>  <td width=""95"">…</td></tr><tr><td>售价y（元）</td>  <td>3.60+0.20</td>  <td>7.20+0.20</td>  <td>10.80+0.20</td>  <td>14.40+0.2</td>  <td>…</td></tr></table>由上表得y与x之间的关系式是</span><br><table class=""edittable""><tr><td width=""95"">质量x（千克）</td>  <td width=""95"">1</td>  <td width=""95"">2</td>  <td width=""95"">3</td>  <td width=""95"">4</td>  <td width=""95"">…</td></tr><tr><td>售价y（元）</td>  <td>3.60+0.20</td>  <td>7.20+0.20</td>  <td>10.80+0.20</td>  <td>14.40+0.2</td>  <td>…</td></tr></table><tr><td width=""95"">质量x（千克）</td>  <td width=""95"">1</td>  <td width=""95"">2</td>  <td width=""95"">3</td>  <td width=""95"">4</td>  <td width=""95"">…</td></tr><td width=""95"">质量x（千克）</td><td width=""95"">1</td><td width=""95"">2</td><td width=""95"">3</td><td width=""95"">4</td><td width=""95"">…</td><tr><td>售价y（元）</td>  <td>3.60+0.20</td>  <td>7.20+0.20</td>  <td>10.80+0.20</td>  <td>14.40+0.2</td>  <td>…</td></tr><td>售价y（元）</td><td>3.60+0.20</td><td>7.20+0.20</td><td>10.80+0.20</td><td>14.40+0.2</td><td>…</td><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490423.html,            题目:            教育储蓄的月利率为0.22%，现存入1000元，则本息和y（元）与所存月数x之间的函数关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=2.2x+1000""><span class=""uc_q_object"">教育储蓄的月利率为0.22%，现存入1000元，则本息和y（元）与所存月数x之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">教育储蓄的月利率为0.22%，现存入1000元，则本息和y（元）与所存月数x之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
